,metricType_x,symbol,metric.bookValuePerShareAnnual,metric.bookValuePerShareQuarterly,metric.cashFlowPerShareAnnual,metric.cashFlowPerShareTTM,metric.cashPerSharePerShareAnnual,metric.cashPerSharePerShareQuarterly,metric.dividendPerShare5Y,metric.dividendPerShareAnnual,metric.dividendsPerShareTTM,metric.ebitdPerShareTTM,metric.epsBasicExclExtraItemsAnnual,metric.epsBasicExclExtraItemsTTM,metric.epsExclExtraItemsAnnual,metric.epsExclExtraItemsTTM,metric.epsInclExtraItemsAnnual,metric.epsInclExtraItemsTTM,metric.epsNormalizedAnnual,metric.freeCashFlowPerShareTTM,metric.revenuePerShareAnnual,metric.revenuePerShareTTM,metric.tangibleBookValuePerShareAnnual,metric.tangibleBookValuePerShareQuarterly,metricType_y,metric.assetTurnoverAnnual,metric.assetTurnoverTTM,metric.inventoryTurnoverAnnual,metric.inventoryTurnoverTTM,metric.netIncomeEmployeeAnnual,metric.netIncomeEmployeeTTM,metric.receivablesTurnoverAnnual,metric.receivablesTurnoverTTM,metric.revenueEmployeeAnnual,metric.revenueEmployeeTTM,metric.roaRfy,metric.roaa5Y,metric.roae5Y,metric.roaeTTM,metric.roeRfy,metric.roeTTM,metric.roi5Y,metric.roiAnnual,metric.roiTTM
1254,perShare,RBCAA,36.491859999999996,36.491859999999996,4.775440000000001,4.77649,18.39782,18.39782,0.9372,1.056,1.056,6.48782,4.36184,4.35951,4.33873,4.33818,4.33873,4.33818,4.04845,2.9807799999999998,14.72127,14.72449,35.71356,35.71356,management,,,,,87083.57,,,,295473.9,,1.6886400000000001,1.25781,9.56074,12.6118,12.6118,1.6886400000000001,,,
1255,perShare,OBCI,2.93775,3.18597,0.42396000000000006,0.42901999999999996,0.15003,0.22339,,,0.0,0.52637,0.30122,0.29086,0.29995,0.29058,0.29995,0.29058,0.29995,0.34742,4.48536,4.41373,2.7182,2.98902,management,1.24357,1.03776,2.5899900000000002,2.32127,,,7.86994,3.9307199999999995,,,8.31606,7.37058,8.94358,9.463189999999999,10.68333,6.84283,8.25107,9.111080000000001,8.098519999999999
1256,perShare,NCBS,48.76036,48.76036,6.32909,6.28831,8.9479,8.9479,,,0.0,8.38428,5.7144,5.73276,5.51912,5.53428,5.51912,5.53428,4.96444,5.42489,17.1151,17.103360000000002,33.084959999999995,32.52592,management,,,,,97756.45,,,,301235.6,,1.64788,1.34758,11.13717,12.10383,12.10383,1.64788,,,
1257,perShare,MYJ,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1258,perShare,MRLN,17.74503,17.74503,2.55628,2.55628,11.22896,11.22896,0.5539999999999999,0.56,0.56,1.52388,2.21299,2.2156700000000003,2.19523,2.19751,2.19523,2.19751,0.85549,-62.874959999999994,10.05304,10.05304,16.57312,16.57312,management,0.10329,0.10329,,,78711.17,77919.54,17.21415,17.21415,355950.7,352370.7,2.2839400000000003,2.06853,11.078619999999999,12.953389999999999,12.95242,2.2839400000000003,9.175180000000001,8.75871,7.82567
1259,perShare,MQT,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1260,perShare,HFBL,27.278540000000003,27.87545,2.78721,2.5739400000000003,9.81208,2.07278,0.4,0.56,0.6,3.1720099999999998,2.68309,2.4113700000000002,2.50421,2.23812,2.50421,2.23812,2.50421,-3.1629,9.34472,9.78076,27.278540000000003,27.87545,management,,,,,,,,,,,1.09779,0.97377,8.53273,8.487810000000001,9.74132,0.9502,,,
1261,perShare,FFIN,9.09275,9.09275,1.29433,1.2942200000000001,1.7155200000000002,1.7155200000000002,0.37200000000000005,0.45,0.45,1.5597,1.215,1.21498,1.20878,1.20866,1.20878,1.20866,1.2068299999999998,0.9855799999999999,2.91551,2.9152299999999998,7.8059899999999995,7.8059899999999995,management,,,,,122309.5,,,,295004.1,,2.06091,1.7813,13.833820000000001,14.45416,14.454070000000002,2.06092,,,
1262,perShare,ESXB,6.934019999999999,6.934019999999999,0.78754,0.78755,0.7570899999999999,0.7570899999999999,,0.13,0.13,1.0098200000000002,0.7054,0.70519,0.69704,0.69682,0.69704,0.69682,0.69704,0.78772,2.4548799999999997,2.45491,6.934019999999999,6.934019999999999,management,,,,,63072.29,,,,222132.5,,1.11226,0.73642,7.76422,10.72233,10.72233,1.11226,,,
1263,perShare,COLB,29.9479,29.9479,3.17448,3.17965,3.0994,3.0994,0.894,1.12,1.12,4.03568,2.6795,2.6877299999999997,2.67827,2.68656,2.67827,2.68656,2.67827,1.31251,8.198939999999999,8.21231,18.83786,18.83786,management,,,,,90463.37,,,,274755.1,,1.4311200000000002,1.25186,8.43003,9.20071,9.20071,1.4311200000000002,,,
1264,perShare,CLRB,0.9651299999999999,0.9651299999999999,-1.8188900000000001,-1.8291,1.13083,1.13083,,,0.0,-1.84033,-1.8361900000000002,-1.9917099999999999,-1.8361900000000002,-1.9917099999999999,-1.8361900000000002,-1.9917099999999999,-1.8361900000000002,-1.53536,0.0,0.0,0.9651299999999999,0.9651299999999999,management,0.0,0.0,,,,-1761614.0,,,,0.0,-103.2263,-82.55059,-133.5967,-151.1618,-151.1618,-103.2263,-109.2754,-123.0123,-123.0123
1265,perShare,BTT,25.5971,25.5971,,,0.0,0.0,0.8558399999999999,0.7488,0.7488,0.79086,2.7279400000000003,2.7279400000000003,2.7279400000000003,2.7279400000000003,2.7279400000000003,2.7279400000000003,2.7279400000000003,0.01524,1.2898100000000001,1.2898100000000001,25.5971,25.5971,management,0.03295,0.03295,,,,,3.5223800000000005,3.5223800000000005,,,6.967969999999999,4.25643,6.77255,11.08581,11.08581,6.967969999999999,4.68504,7.741110000000001,7.741110000000001
1266,perShare,BOCH,9.61991,9.61991,0.94585,0.94586,1.17648,1.17648,0.136,0.18,0.18,1.45491,0.8332,0.83062,0.83006,0.8274600000000001,0.83006,0.8274600000000001,0.91901,0.6381,3.20234,3.2023900000000003,8.71128,8.71128,management,,,,,72802.92,,,,280871.0,,1.07374,0.9106799999999999,9.33716,9.56589,9.56589,1.07374,,,
1267,perShare,BMRC,24.80576,24.80576,2.7206,2.7205,13.50724,13.50724,0.591,0.8,0.8,3.58744,2.51402,2.51533,2.48231,2.48362,2.48231,2.48362,2.48231,2.13368,7.5949,7.59462,22.24083,22.24083,management,,,,,118072.4,,,,361255.2,,1.30987,1.12847,9.60256,10.484160000000001,10.484160000000001,1.30987,,,
1268,perShare,BME,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1269,perShare,BCV,31.63161,31.63161,,,0.00774,0.00774,,2.4,2.4,0.42921000000000004,4.20862,4.20835,4.20862,4.20835,4.20862,4.20835,4.20862,1.86075,0.75115,0.75115,31.63161,31.63161,management,0.02449,0.02449,,,,,3.1387099999999997,3.1387099999999997,,,14.722679999999999,8.067260000000001,8.64955,17.00037,17.00037,14.72267,8.1106,14.8212,14.8212
1270,perShare,VBLT,0.9988,0.9988,-0.49449,-0.49449,1.0182,1.0182,,,0.0,-0.51002,-0.5422600000000001,-0.5422600000000001,-0.5422600000000001,-0.5422600000000001,-0.5422600000000001,-0.5422600000000001,-0.5422600000000001,-0.3559,0.01566,0.01566,0.9988,0.9988,management,0.01028,0.01028,,,,-512026.3,5.4829300000000005,,,14789.47,-35.60325,-31.58646,-36.482009999999995,-43.75654,-43.75654,-35.60325,-35.32462,-40.62131,-40.62131
1271,perShare,VBFC,29.53455,29.53455,3.54394,3.5445599999999997,13.74182,13.74182,,,0.0,5.38778,3.09827,3.09348,3.09827,3.09348,3.09827,3.09348,3.11035,-0.05537,18.03806,18.041179999999997,29.53455,29.53455,management,,,,,,,,,,,0.8485799999999999,0.97101,15.08571,11.18593,11.18593,0.8485799999999999,,,
1272,perShare,SVBI,8.23297,8.23297,0.76365,0.76365,0.22574,0.22574,,0.14,0.14,1.16729,0.6551899999999999,0.65532,0.6514,0.6514300000000001,0.6514,0.6514300000000001,0.6514,0.32352,3.17152,3.17151,8.14679,8.14679,management,,,,,49550.3,,,,241248.5,,0.92985,1.01019,8.01957,8.212819999999999,8.212819999999999,0.92985,,,
1273,perShare,PWOD,22.00974,22.00974,2.6200099999999997,2.61959,3.5118099999999997,3.5118099999999997,1.2546700000000002,1.26001,1.2600200000000001,3.82881,2.22654,2.22637,2.20318,2.2100299999999997,2.20318,2.2100299999999997,2.3143599999999998,0.3469,8.612969999999999,8.61159,19.452820000000003,19.452820000000003,management,,,,,,,,,,,0.93645,0.95105,9.86805,10.500639999999999,10.500639999999999,0.93645,,,
1274,perShare,PMBC,6.32268,6.32268,0.25808000000000003,0.25789,0.7385,0.7385,,,0.0,0.42593000000000003,0.24172,0.23842,0.23333,0.23319,0.23333,0.23319,0.23462,0.69871,2.3334599999999996,2.33173,6.32268,6.32268,management,,,,,35500.0,,,,344650.0,,0.41078000000000003,0.15761,1.25055,3.9114400000000002,3.9114400000000002,0.41078000000000003,,,
1275,perShare,PBHC,19.20352,19.20352,1.2576200000000002,1.2696100000000001,1.75909,1.75909,0.205,0.24,0.24,2.18949,0.80152,0.78481,0.80152,0.78481,0.80152,0.78481,0.80152,0.73564,7.4254,7.4026,18.20867,18.20867,management,,,,,,,,,,,0.42291000000000006,0.44327,5.3863199999999996,4.62743,4.62743,0.42291000000000006,,,
1276,perShare,PACW,41.36442,41.36442,4.26803,4.3228599999999995,1.4408299999999998,1.4408299999999998,2.14,2.4,2.4,6.19051,3.8956800000000005,3.91194,3.8956800000000005,3.91194,3.8956800000000005,3.91194,3.8978599999999997,1.8849799999999999,9.72707,9.759139999999999,19.76625,19.76625,management,,,,,255526.7,,,,630965.6,,1.78521,1.685,8.393189999999999,9.477310000000001,9.477310000000001,1.78521,,,
1277,perShare,NGVC,6.9850699999999994,7.07839,1.70222,1.7075200000000001,0.27663000000000004,0.22945,,,0.07,1.99551,0.4199,0.40499,0.41748,0.40307,0.41748,0.40307,0.4309,0.24925999999999998,40.06198,40.46822,6.6002600000000005,6.65678,management,2.84953,1.86244,6.9832399999999994,6.951060000000001,3113.757,3000.0,184.46099999999998,190.8752,298803.6,301121.5,2.96942,3.78942,8.044080000000001,5.89567,6.20224,1.8555,5.0964599999999995,3.9962800000000005,2.31633
1278,perShare,NEWT,15.69537,15.69537,2.1544,2.15443,0.08582999999999999,0.08582999999999999,1.776,2.15,2.15,3.41286,2.1284799999999997,2.12338,2.1284799999999997,2.12338,2.1284799999999997,2.12338,2.14147,-6.719119999999999,5.676080000000001,5.676159999999999,15.69537,15.69537,management,0.15123,0.15123,,,289683.1,377385.3,2.19405,2.19405,772507.1,1006385.0,5.67085,7.221210000000001,14.620579999999999,13.49416,13.49416,5.67085,7.50834,5.89802,5.89802
1279,perShare,NBW,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1280,perShare,NBN,16.98497,18.05124,1.7082400000000002,0.5564600000000001,0.27449,0.29817,0.04,0.04,0.04,3.49284,1.53711,1.5331299999999999,1.51634,1.50435,1.51634,1.50435,2.18851,,7.474360000000001,7.54007,16.62167,17.75948,management,,,,,83137.73,,,,409802.4,,1.20125,1.14619,9.24751,8.89285,9.509260000000001,1.1549200000000002,,,
1281,perShare,MHN,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1282,perShare,MHD,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1283,perShare,MBUU,9.794189999999999,10.95001,4.0856,4.55745,1.3136,1.34608,,,0.0,6.0476,3.1713,3.51935,3.15102,3.5051900000000002,3.15102,3.5051900000000002,3.3409699999999996,3.26222,32.62417,35.84213,0.32466,1.5089299999999999,management,1.67429,1.63505,9.24249,7.843260000000001,43837.11,41944.41,26.01514,51.19128,430198.8,407047.4,17.06096,17.16414,65.07857,37.72159,39.02258,16.8485,21.78574,20.970779999999998,20.61443
1284,perShare,LARK,23.62357,23.62357,2.79735,2.79731,2.97864,2.97864,0.68645,0.7619,0.7619199999999999,3.42012,2.32153,2.32138,2.3145599999999997,2.31453,2.3145599999999997,2.31453,2.3145599999999997,1.02831,10.02127,10.02112,19.194760000000002,19.194760000000002,management,,,,,38146.69,,,,165162.8,,1.07466,0.9632700000000001,10.26197,10.63499,10.63499,1.07466,,,
1285,perShare,GLBZ,12.619060000000001,12.619060000000001,,0.6439699999999999,0.8558899999999999,0.8558899999999999,0.39399999999999996,0.4,0.4,0.9204200000000001,0.5667,0.56639,0.5667,0.56639,0.5667,0.56639,0.5667,,4.9198900000000005,4.91964,12.619060000000001,12.619060000000001,management,,,,,,,,,,,0.40076,0.36252,4.18308,4.5862,4.5862,0.40076,,,
1286,perShare,FMBH,31.58363,31.58363,3.5180599999999997,3.5178599999999998,4.588,4.588,0.5539999999999999,0.72,0.72,4.5240599999999995,2.8751,2.8751900000000004,2.86921,2.86912,2.86921,2.86912,2.86921,3.13517,10.87353,10.872910000000001,23.591479999999997,23.591479999999997,management,,,,,58289.36,,,,220900.9,,1.24865,1.04821,9.39884,9.56495,9.56495,1.24865,,,
1287,perShare,FBMS,28.91449,28.91449,2.95395,2.85513,4.77262,4.77262,0.192,0.31,0.31,4.36531,2.56567,2.5516799999999997,2.54567,2.5319,2.54567,2.5319,2.81893,1.8401,8.65644,8.657119999999999,18.86969,20.48082,management,,,,,69546.9,,,,236491.3,,1.2596,0.9900399999999999,8.431289999999999,9.64702,9.64702,1.2596,,,
1288,perShare,ESSA,16.738889999999998,16.9491,1.30586,1.35514,4.27738,3.15142,0.364,0.4,0.41,2.17772,1.1760700000000002,1.22838,1.1760700000000002,1.22838,1.1760700000000002,1.22838,1.1760700000000002,1.36579,5.13986,5.2208,15.425720000000002,15.6387,management,,,,,50593.19,,,,221110.2,,0.69487,0.54913,5.37116,6.92512,6.847410000000001,0.70907,,,
1289,perShare,ESBK,16.67355,16.67355,,,3.4035599999999997,3.4035599999999997,0.8915200000000001,0.92,0.92,,0.9974,0.9973799999999999,0.9959600000000001,0.9984200000000001,0.9959600000000001,0.9984200000000001,0.9959600000000001,,6.05722,6.05725,13.165779999999998,13.165779999999998,management,,,,,,,,,,,0.58336,0.77947,8.39278,7.183260000000001,7.183260000000001,0.58336,,,
1290,perShare,CUBI,33.59613,33.59613,2.77275,2.77252,1.05611,1.05611,,,0.0,5.01125,2.08018,2.07801,2.0497900000000002,2.04723,2.0497900000000002,2.04723,2.0522400000000003,0.42858,11.3204,11.31943,33.11124,33.11124,management,,,,,93656.44,,,,422961.0,,0.74297,0.7992,9.85642,8.23894,8.23894,0.74298,,,
1291,perShare,CSU.TO,45.93393,45.93393,50.54738,50.61425,21.796889999999998,21.796889999999998,5.6676,5.6676,5.6676,62.515609999999995,22.26493,22.33178,22.26493,22.33178,22.26493,22.33178,20.06772,14.91014,233.347,233.4139,-87.58872,-87.58872,management,1.08665,1.08696,3.08869,3.08869,,,7.17001,7.172060000000001,,,10.36834,11.76322,48.14152,43.01075,42.88198,10.36834,22.720010000000002,19.89663,19.89663
1292,perShare,CBMG,2.88627,2.88627,-2.33605,-2.33642,0.80001,0.80001,,,0.0,-2.38954,-2.63307,-2.62518,-2.63307,-2.62518,-2.63307,-2.62518,-2.63307,-2.69723,0.01791,0.01791,2.10636,2.10636,management,0.0033200000000000005,0.0033200000000000005,,,-243824.6,-230341.3,860.5569,860.5823,1658.146,1566.4979999999998,-48.78738,-49.834140000000005,-58.923269999999995,-70.93153000000001,-70.93151999999999,-48.78739,-54.563930000000006,-57.721109999999996,-57.72111999999999
1293,perShare,BYM,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1294,perShare,BXMX,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1295,perShare,BWG,14.46491,14.46491,,,,,1.1133,0.7715,0.7715,0.82105,2.8877099999999998,2.8877200000000003,2.8877099999999998,2.8877200000000003,2.8877099999999998,2.8877200000000003,2.89004,-0.02079,1.23381,1.23381,14.46491,14.46491,management,0.058870000000000006,0.058870000000000006,,,,,4.08219,4.08219,,,13.779370000000002,0.42098,0.65691,21.548479999999998,21.548479999999998,13.779370000000002,0.56772,18.04392,18.04392
1296,perShare,BW,-17.56247,-6.43696,-49.23182,-14.441139999999999,2.65334,0.69189,,,0.0,-4.84229,-51.78282,-19.3271,-51.78282,-19.3271,-57.03864,-19.6414,-48.3238,-10.91735,83.54866,38.75992,-22.34405,-8.02173,management,1.02759,1.0982100000000001,17.759710000000002,13.32942,-149551.1,-90639.75,3.7176,3.8543199999999995,241451.8,225401.8,-63.64721,-15.521560000000001,-47.88511,,,-44.16168,-27.35482,-221.5643,-170.2455
1297,perShare,BTO,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1298,perShare,BPMC,9.42436,9.42436,-7.158710000000001,-7.090960000000001,9.813930000000001,9.813930000000001,,,0.0,-7.37631,-7.26952,-7.29738,-7.26952,-7.29738,-7.26952,-7.29738,-7.26952,-6.11276,1.39062,1.39224,9.42436,9.42436,management,0.10661,0.10661,,,-1587644.0,-1573276.0,5.63017,5.63017,303707.8,300959.3,-55.72832,-40.914609999999996,-54.05706,-78.72008000000001,-78.72008000000001,-55.72832,-45.39696,-64.32744,-64.32744
1299,perShare,BLD,34.42511,34.42511,7.088989999999999,7.088760000000001,5.51831,5.51831,,,0.0,9.95481,5.649719999999999,5.6517800000000005,5.555969999999999,5.56135,5.555969999999999,5.56135,5.555969999999999,6.5810699999999995,76.3346,76.33245,-11.82902,-11.82902,management,1.03751,1.03751,12.217089999999999,12.21711,18453.62,18364.81,6.27818,6.27818,253538.3,252319.4,7.5514600000000005,5.86332,11.208919999999999,17.1681,17.16819,7.551419999999999,7.255330000000001,9.23243,9.232380000000001
1300,perShare,BHK,15.32116,15.790270000000001,,,0.01847,0.21705,,,0.77,0.65927,,2.48068,,2.48068,,2.48068,,0.9274100000000001,,0.90196,15.32116,15.790270000000001,management,,0.04326,,,,,,4.2522199999999994,,,,,,16.60988,,11.89804,,,11.93642
1301,perShare,BFO,,,,,,,,,,,,,,,,,,,,,,,management,,,,,,,,,,,,,,,,,,,
1302,perShare,BDJ,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1303,perShare,BB.TO,6.823589999999999,6.53876,0.5562199999999999,0.32374,2.37117,2.26342,,,0.0,0.36269,0.24381,-0.15242,0.0,-0.17445,0.0,-0.17445,0.04034,-0.08276,2.07777,2.46577,0.2718,0.34388,management,0.23453000000000002,0.26697,,,36436.25,-21549.81,5.2405800000000005,5.72316,354176.0,363832.6,2.41276,-4.62894,-8.04522,-2.36827,3.6179699999999997,-1.58124,-5.7426,2.72448,-1.9668900000000002
1304,perShare,VBF,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1305,perShare,UBFO,6.83332,6.83332,0.9758100000000001,0.97588,12.901869999999999,12.901869999999999,,0.44,0.44,1.36164,0.895,0.89507,0.8932700000000001,0.8933700000000001,0.8932700000000001,0.8933700000000001,0.8932700000000001,0.5661,2.50624,2.50631,6.568910000000001,6.568910000000001,management,,,,,124360.7,,,,348918.0,,1.60552,1.30484,10.6813,13.473460000000001,13.472570000000001,1.60563,,,
1306,perShare,RVSB,5.88835,6.40951,0.88192,0.88025,1.01514,2.73087,0.07425,0.14,0.17,1.2100899999999999,0.76437,0.75366,0.76197,0.7517199999999999,0.76197,0.7517199999999999,0.76197,0.49463,2.5667299999999997,2.5859799999999997,4.636909999999999,5.1747,management,,,,,67976.38,,,,228980.3,,1.49589,0.9465899999999999,8.611360000000001,12.45783,13.81153,1.46112,,,
1307,perShare,PPL.TO,30.4927,30.4927,3.6186800000000003,3.6204400000000003,0.2354,0.2354,2.0565,2.35,2.35,5.1017,2.6582,2.6614,2.6478599999999997,2.65312,2.6478599999999997,2.65312,3.2177700000000002,-0.8486600000000001,14.06615,14.072989999999999,18.76095,18.76095,management,0.24174,0.24174,29.611109999999996,29.611109999999996,602463.1,534575.4,19.228720000000003,11.15741,2919443.0,2590469.0,4.98855,4.42082,8.82724,10.60175,10.60175,4.98855,4.66036,5.25815,5.25815
1308,perShare,PEBO,28.78143,28.78143,3.09543,3.0706599999999997,2.57908,2.57908,0.904,1.32,1.32,3.9861400000000002,2.6490400000000003,2.6221900000000002,2.6289700000000003,2.6009599999999997,2.6289700000000003,2.6009599999999997,2.66066,1.8792099999999998,10.11713,10.03614,20.18646,20.18646,management,,,,,60638.06,,,,231634.1,,1.28678,1.01955,7.82525,9.56436,9.56436,1.28678,,,
1309,perShare,MYN,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1310,perShare,MUI,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1311,perShare,MLVF,18.35166,18.70466,1.32122,1.3799700000000001,0.18029,0.17217000000000002,,,0.0,2.2598700000000003,1.22165,1.2812700000000001,1.2216,1.28124,1.2216,1.28124,1.2216,1.8874799999999998,4.14535,4.03413,18.35166,18.70466,management,,,,,111760.5,,,,379245.5,,0.81177,0.92594,8.229510000000001,6.993180000000001,7.367439999999999,0.8222700000000001,,,
1312,perShare,MFL,,,,,,,,,,,,,,,,,,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1313,perShare,LOAN,3.3071699999999997,3.3071699999999997,0.46545,0.46542,0.01226,0.01226,0.41100000000000003,0.48,0.48,0.6350600000000001,0.46536000000000005,0.46536000000000005,0.47,0.46997,0.47,0.46997,0.47155,-0.02118,0.7598600000000001,0.75981,3.3071699999999997,3.3071699999999997,management,0.13302999999999998,0.13302999999999998,,,,898902.0,0.13394,0.13394,,1467942.0,8.1462,8.26572,14.67475,14.0399,14.0399,8.1462,9.7032,8.4048,8.4048
1314,perShare,HWBK,18.32913,18.32913,2.8960000000000004,2.8960000000000004,3.59706,3.59706,0.26611999999999997,0.43231,0.4323,4.25621,2.56746,2.56747,2.56746,2.56747,2.56746,2.56747,2.28634,2.26872,9.53087,9.53087,17.933670000000003,17.933670000000003,management,,,,,59025.64,,,,219113.5,,1.08342,0.7390100000000001,10.65281,15.028070000000001,15.028070000000001,1.08342,,,
1315,perShare,HBMD,16.47608,16.47608,1.1662700000000001,1.16608,0.6813899999999999,0.6813899999999999,,,0.0,1.78755,0.8852899999999999,0.8851899999999999,0.8851600000000001,0.88494,0.8851600000000001,0.88494,0.88797,1.0030299999999999,4.73723,4.73642,12.573089999999999,12.573089999999999,management,,,,,53590.48,,,,286806.3,,0.72745,0.38874000000000003,3.44084,5.545380000000001,5.545380000000001,0.72745,,,
1316,perShare,HBCP,34.188790000000004,34.188790000000004,3.54144,3.54125,4.30666,4.30666,0.562,0.84,0.84,4.3089699999999995,3.07825,3.0775,3.05401,3.05265,3.05401,3.05265,3.08429,3.5204699999999995,10.97868,10.97808,27.22066,27.22066,management,,,,,,,,,,,1.28301,1.16109,9.19388,9.00496,9.00496,1.28301,,,
1317,perShare,FMNB,10.81681,10.81681,1.4033200000000001,1.39749,0.8394799999999999,0.8394799999999999,0.23600000000000002,0.38,0.38,1.7658900000000002,1.28935,1.2894700000000001,1.28935,1.28433,1.28935,1.28433,1.29524,0.96098,4.0014400000000006,3.98483,9.27565,9.27565,management,,,,,79202.66,,,,245802.9,,1.49685,1.2004,10.77508,12.73439,12.73439,1.49685,,,
1318,perShare,FGBI,17.044529999999998,17.044529999999998,1.7841900000000002,1.7842,6.82777,6.82777,0.53946,0.59636,0.59635,2.35221,1.46888,1.4687299999999999,1.46888,1.4687299999999999,1.46888,1.4687299999999999,1.46888,1.16987,7.217639999999999,7.21765,14.98032,14.98032,management,,,,,37724.5,,,,185366.9,,0.72392,0.8351299999999999,10.39372,9.09042,9.09042,0.72392,,,
1319,perShare,FCBC,23.33456,23.33456,2.74491,2.74459,3.63596,3.63596,0.7120000000000001,0.96,0.96,3.16509,2.4729099999999997,2.47264,2.46267,2.46234,2.46267,2.46234,2.24056,2.10596,7.3708,7.37028,15.8206,15.8206,management,,,,,74191.2,,,,222055.5,,1.53878,1.24066,8.64151,10.18858,10.18858,1.53878,,,
1320,perShare,FBSS,17.73968,17.73968,2.13047,2.13048,2.41138,2.41138,0.48,0.48,0.48,2.7063599999999997,1.80265,1.8026200000000001,1.8,1.8,1.8,1.8,1.86163,1.62608,8.07868,8.07951,17.73968,17.73968,management,,,,,48197.88,,,,216424.0,,0.93876,0.61859,7.10336,10.72926,10.72926,0.93876,,,
1321,perShare,EIGR,2.3031099999999998,2.3031099999999998,-3.08019,-3.07246,3.8736099999999998,3.8736099999999998,,,0.0,-3.01344,-3.08317,-3.1019099999999997,-3.08317,-3.1019099999999997,-3.08317,-3.1019099999999997,-3.08317,-2.80563,0.0,0.0,2.3031099999999998,2.3031099999999998,management,0.0,0.0,,,-3345333.0,-2927167.0,,,,0.0,-67.68439000000001,-73.03112,-135.5103,-114.1641,-114.1641,-67.68439000000001,-84.76679,-77.79241999999999,-77.79241999999999
1322,perShare,EBTC,25.08522,25.08522,3.4102,3.4101800000000004,3.3764,3.3764,0.556,0.64,0.64,4.39844,2.9008700000000003,2.90097,2.891,2.89099,2.891,2.89099,2.891,2.09216,11.173119999999999,11.173060000000001,24.606920000000002,24.606920000000002,management,,,,,65391.97,,,,252726.6,,1.10333,0.92399,10.9669,12.3927,12.3927,1.10333,,,
1323,perShare,CBPX,9.2579,10.07878,3.1895700000000002,2.9835,2.89908,3.6448400000000003,,,0.0,3.70934,2.01743,1.76548,2.00778,1.7594299999999998,2.00778,1.7594299999999998,2.00778,2.32115,14.28036,14.55623,4.09927,5.05128,management,0.80355,0.76239,13.32169,11.40917,117289.1,96683.72,13.67624,12.4417,834218.0,797570.6,11.29775,6.07335,13.773710000000001,17.879620000000003,22.99384,9.24189,6.4838,12.29898,9.93138
1324,perShare,BZM,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,0.0,,,,management,,,,,,,,,,,,,,,,,,,
1325,perShare,BPY,31.14583,31.14583,6.85495,6.825589999999999,3.26965,3.26965,1.188,1.32,1.32,7.93578,1.8927,1.8680599999999998,1.88349,1.86305,1.88349,1.86305,1.88349,-8.41353,16.144460000000002,16.06148,26.13676,26.13676,management,0.07006,0.07006,,,,,12.58129,12.58129,,,2.6964099999999998,3.53829,8.87117,7.40625,7.40625,2.6964099999999998,6.1250800000000005,4.32247,4.32247
