,symbol,metric.netIncomeEmployeeAnnual,metric.revenueEmployeeAnnual,metric.receivablesTurnoverAnnual,metric.freeOperatingCashFlow/revenue5Y,metric.freeOperatingCashFlow/revenueTTM,metric.grossMargin5Y,metric.grossMarginAnnual,metric.netProfitMargin%Annual,metric.netProfitMargin5Y,metric.dividendGrowthRate5Y,metric.focfCagr5Y,metric.revenueGrowth5Y,metric.totalDebtCagr5Y,metric.netDebtAnnual,metric.peNormalizedAnnual,metric.pfcfShareAnnual,metric.currentEv/freeCashFlowAnnual,metric.freeCashFlowAnnual,metric.longTermDebt/equityAnnual,metric.netInterestCoverageAnnual,metric.payoutRatioAnnual,metric.quickRatioAnnual,metric.totalDebt/totalEquityAnnual,metric.dividendYield5Y,metric.dividendYieldIndicatedAnnual,metric.capitalSpendingGrowth5Y,metric.inventoryTurnoverAnnual
5224,TVA-B.TO,12214.93,305967.73526733706,4.51219,4.6562199999999985,5.7335400000000005,35.99478,38.03723,2.84203,-2.82815,5.658742000000002,22.10338,5.34189,-20.64735,37.50165037712752,4.06597,2.32057,3.43927,23.261715820782833,2.76062,8.42883,31.299478,1.3771859999999998,19.39909,3.3228305000000007,6.6332555,-5.27595,11.3330405
5225,HCG.TO,187826.0,449560.4931334514,27.401460000000004,22.97641,-2.10435,49.097983000000006,50.8124535,29.7427,33.41711,3.8935775,10.7350085,-0.64476,-5.62306,1976.6421620937526,6.18437,58.083131,79.59672400000001,-6.857635833688365,198.3589,23.3268425,0.0,0.8096669999999999,198.3589,3.923192999999999,6.802629999999999,-15.12283,14.08456
5226,GVC.TO,914.4496,69953.11789471211,5.38198,2.8631900000000003,-4.61394,29.686090000000004,26.486420000000006,0.93061,-15.674920000000002,-1.9073209999999996,1.974494,-5.7045900000000005,-17.90619,18.448627907197547,3.54317,15.243883500000004,2.05351,-3.951701080951325,15.5578,22.321721500000002,55.388281000000006,1.0274,17.5346,3.8991755000000006,6.7786325000000005,18.42121,58.72731
5227,GCG.TO,292055.4,458465.3820690312,2.71591,10.50097,7.098260000000002,98.95806,98.56055,45.34941,34.793690000000005,20.8437,-5.73723,17.0748,20.20724,-9.015374254939214,4.3879,25.66283,4.55455,14.09114955798064,1.81084,-705.9385734999998,12.62914,3.3835725000000005,18.86223,1.79455,3.26531,26.56316,12.2940145
5228,GC.TO,25053.71,98725.11104605548,84.9906,16.16985,4.27117,49.16143000000001,49.767560499999995,18.0658,17.09635,1.370433999999999,-17.46743,24.87112,32.86352,1068.0484834716758,7.947660000000001,21.76981,53.585154,41.2184277764514,340.4626,4.78037,0.0,0.7383065,346.9852,3.1841610000000005,10.435590999999999,93.64606,18.263167000000003
5229,CF.TO,34994.87,414349.91816414683,0.63189,12.9961,-17.60254,93.13691,92.98007,6.01243,-4.9992,-35.63401,12.2383935,6.83972,69.49920999999999,-926.4379119665417,6.21501,35.81267000000001,-11.93538,8.421658041371677,20.93048,5.62429,30.38089,2.289905,23.9467,1.22328,5.08906,-27.891440000000006,13.0791325
5230,X.TO,198477.0,662014.8636371406,12.17953,17.73228,12.50754,83.1766,69.55435,21.34299,18.8144,15.16101,0.77583,7.867660000000001,-2.31983,618.7747396077989,22.32631,40.3768,52.43861,103.29523092164244,24.07762,12.25714,57.06785,1.3191549999999999,31.39664,2.7595400000000003,2.53724,15.6846,35.8967425
5231,USA.TO,-79239.53,96229.50965722773,10.93206,-17.984389999999994,0.58038,15.59995,2.88649,-58.6201,-24.87626,-2.661067999999999,-13.055783499999999,13.16008,26.23786,4.866892555577412,19.176215000000003,390.2593,138.8356585,0.34102375892972847,12.94471,-5.77681,78.505144,0.79833,19.66569,4.3158385,11.510451,-0.97215,7.4173300000000015
5232,RCH.TO,31503.72,344901.42345646996,7.53844,3.4313800000000003,6.0658699999999985,10.92325,10.51345,6.50249,7.1032199999999985,5.98162,21.45668,9.99564,1.1142299999999998,-13.5558083198478,18.30069,19.25091,20.61974,44.98076613221212,0.0,141.4135,21.35813,1.7765400000000002,1.12924,0.8173600000000001,1.23461,13.78293,3.4179800000000005
5233,CHH.TO,-72560.77,140937.26599579098,10.65316,5.18993,2.29166,34.3809,31.60015,-36.65126,-20.06617,5.526869499999998,-24.9273,-1.61673,-25.65359,47.09436737691478,24.007509,16.36532,75.88412599999998,2.0331576809938725,55.90469300000001,-0.10011,56.16016800000001,0.20385,124.65161249999998,1.8548389999999995,8.496306,-14.686420000000002,17.06245
5234,HMM-A.TO,11243.7381,237912.45079088057,7.78764,-2.4915700000000003,5.74055,30.08611,30.6396,3.196,2.64436,0.5435764999999997,20.37158,7.13627,36.38066,25.518406944294934,3.54475,1.53522,6.55265,5.911534097679662,19.7442,7.0121699999999985,9.55991,0.50861,66.80979,2.691437,2.68456,7.88243,2.5257400000000003
5235,HRX.TO,16474.21,216646.04968487268,5.1231,4.97651,7.48605,16.3414,16.987370000000002,5.41336,5.19416,15.057331999999999,28.47892,12.20762,11.8238,160.3019538833467,11.78498,5.92206,12.29706,40.65674661037851,61.0071,5.4527800000000015,51.5131405,0.94299,64.75499,4.2110655,7.7934985,5.7420800000000005,2.52341
5236,JOY.TO,-197526.486435,315759.08099094103,8.076839999999999,-8.89553,6.82828,49.38541,47.3973,-31.80343,-54.18399,9.723539500000001,0.9852525000000003,-10.63543,7.22768,84.11335637178955,22.3807385,1.79208,40.9047895,4.792443105199841,150.6493,-0.4875100000000001,46.049051,1.124964,370.0616,1.4786385000000002,8.2189775,-39.78061,29.134390000000003
5237,KOR.TO,-878020.9529500001,240618.82664636048,17.4937945,-1713.903759,-7199.9507295,10.084829500000003,-16.581126,-1104.9834895,-387.4275955,2.3098425,4.187772000000001,5.627245,25.594807999999997,-2.950847889324541,23.299225,592.4221615,216.2402265,-6.72794372363113,0.0,-199.01677550000005,66.9417835,4.228333,0.0,14.0243625,25.936230000000002,-47.16582,16.088223
5238,KAT.TO,351883.84699999995,1750155.2434990034,13.61246,-91.1836,-44.96712,-37.06556,-26.69707,-66.60018000000001,-115.2414,7.388879,-7.7777045000000005,5.14955,-4.0209199999999985,2091.6195070017784,20.4695085,93.65885950000002,331.97607300000004,-630.2140991231666,46.03596,-0.7902399999999999,34.4204575,0.63071,66.01763000000001,3.5104519999999995,6.133382000000001,-2.53877,4.1671
5239,MGA.TO,-1105429.673,311244.7568599501,37.12484400000001,-1249.6387610000004,-6809.585791,-63.95727299999999,48.228908000000004,-1952.3409215,-1298.438774,1.0779110000000003,7.8948575000000005,13.563315500000002,14.391741,-3.9111233541247663,19.616534,215.82612600000002,218.93039399999998,-1.2778424500644259,0.0,-3.74538,73.186422,4.0963345,0.0,10.7857515,15.5780655,-53.73111,53.30277050000001
5240,L.TO,5785.166,174921.04102403918,10.29181,3.4101800000000004,4.80255,29.32011,30.717990000000004,2.3544400000000003,2.04765,6.38036,18.50757,2.42615,6.35975,11220.097412515554,24.97812,11.31562,21.08198,1642.3301015591258,121.613,3.1484,42.37605,0.6756300000000001,150.8902,1.87639,1.7384099999999998,1.89717,6.73773
5241,LNR.TO,15356.44,188363.1605197782,5.87095,5.3280400000000006,7.99608,15.991129999999998,14.37099,5.803730000000002,7.72629,6.26585,17.56483,12.19707,34.129740000000005,1110.1660282478106,4.43736,3.18057,13.99438,411.0281684949292,46.30411,7.2469100000000015,7.278810000000001,1.12576,47.09192,0.74652,1.6979099999999998,16.229029999999998,5.74546
5242,LAM.TO,-664945.7,30.509567008553823,0.00288,-48979.93,-2339900.0,-270.21817999999996,-46911.98190949999,-1551540.0,-65622.13,7.400412499999999,16.713974999999998,-17.931245500000003,17.76141,7.168005611615434,30.38006249999999,19.354853999999996,21.736155500000002,-4.193914515608662,12.01082,-0.67771,33.4852495,3.7317114999999994,15.92246,1.9705205,5.2896825000000005,-2.20204,44.428224
5243,TCW.TO,-172149.1669,1259984.192115477,4.59479,3.1057900000000003,-0.72319,-0.42568,-7.0162,-11.23066,-11.2729,1.7732555000000012,-5.288045,-23.36721,-39.15082,41.67546112070843,20.731010500000004,76.35262250000001,6.77232,-3.274693743897693,8.26409,-20.71763,29.647253499999998,2.18615,8.87102,3.1138165,7.7669229999999985,-14.59909,20.67549
5244,PTS.TO,66992.97,1609284.170343532,25.73132,4.52936,5.48037,14.44237,16.315739999999998,2.96353,1.53136,3.099146,31.06277,9.48709,-7.7054290000000005,-67.16076518259221,10.08773,5.22496,3.4165300000000003,22.226855646515613,5.63635,20.033111,0.0,2.4423035,9.01204,3.086047,5.358707000000001,-2.12793,18.539463500000004
5245,LUN.TO,79515.49885,508201.14661208616,7.874160000000002,5.1365300000000005,-7.08533,23.79954,23.26782,9.99502,7.480339999999999,1.8929894999999994,1.9555524999999996,14.74986,-20.68231,58.6212324042391,16.03868,70.908475,84.452534,-168.99726241931714,6.03667,27.965480000000003,39.82338,1.07901,8.17769,3.0180555,3.1068,9.95253,7.694489999999999
5246,CU.TO,199729.0,579574.7333904939,0.68976,-5.94325,-5.50576,48.6842735,50.02717299999999,24.53265,16.33736,9.1565,9.615486,1.63978,4.27723,5731.425941765288,11.98763,24.645973,32.646783000000006,-153.0563380300009,131.5266,3.07952,59.84163,2.27876,134.0065,4.07544,5.50791,-13.08601,32.81967
5247,WPK.TO,69004.82,363586.8971481446,6.94913,6.99051,10.98687,31.56464,31.308940000000003,13.51089,13.17003,1.15205,9.6260005,2.1219,-8.301791,-400.89114044371064,16.88082,20.18001,15.77671,97.05978689929465,0.0,26.426418500000004,5.15021,7.597810000000001,0.05914,0.25694,0.2849,3.59745,4.56839
5248,BBL-A.TO,26903.206264999993,302516.2958911525,8.17625,7.30518,4.49343,22.734720000000006,18.48633,-4.89942,3.39964,4.0721145,14.243071499999996,5.12173,-2.64262,4.415853324651605,13.625414000000001,7.28349,24.9275915,4.530467605688026,20.77191,4.01462,37.0097385,2.13912,22.74486,3.298248,5.0648115,-10.8158,3.34935
5249,WM.TO,-495824.08475000004,206732.34961228658,33.241589999999995,-289.0762,-881.2014294999999,26.177807,18.885951500000004,-400.00662300000005,-45.24107,1.1484969999999994,18.503342,3.140428,-13.72754,-40.01168177512677,106.05027599999998,213.21617900000007,70.35331,-25.57535102094155,0.1647,-38.9288595,37.9248125,3.498364000000001,0.8607,3.4178985000000006,5.680543999999999,49.21195,82.115217
5250,RUS.TO,22463.34,767400.9865142617,7.30577,1.01206,3.27539,18.87788,17.4107,2.0838400000000004,2.34503,0.0,10.408336,-1.02027,4.9711,428.8425024617327,10.22913,6.56332,409.5954,85.7115492968005,57.08236,4.2449,123.3681,1.25918,65.46686,6.64801,11.95909,-6.30715,3.1361
5251,RMX.TO,-196439.29004999998,242363.54317698366,7.873867,-808.9916025,-2581.61284,39.2045665,-786.6375850000002,-13544.274167500003,-1329.200205,2.846203,11.487066499999997,45.90053,30.89192,-0.024916148051395495,102.82928499999998,14.4886115,25.03202,-12.8574442844644,2.34795,-10.18658,39.3857435,0.9034,103.9158,1.707358,4.700818,1.3446675,15.4995035
5252,MRE.TO,12081.4,183366.68975653462,6.84925,0.71029,2.65533,12.91788,15.169579999999998,4.6904,3.80797,14.47141,15.20074,1.43129,7.27925,615.4530611275757,2.25215,4.86792,13.71506,73.03492505819479,77.15111999999998,7.597810000000001,8.132610000000001,0.91611,80.75397,1.11922,3.21027,6.87898,7.479239999999999
5253,CS.TO,15988.000829999995,321422.4844565512,29.41185,-0.02564,-0.92246,12.84382,10.13536,2.59302,-16.78363,5.1048255,-7.2184004999999996,-8.58946,-4.8661,170.39035985136786,7.86499,22.424604499999997,21.5939325,-3.9043105673575718,27.88887,0.95681,0.0,1.36289,27.9899,2.6549185,6.176876,0.07397000000000001,6.57768
5254,MKP.TO,516513.4,913465.1415110966,27.6727,-16.04472,-52.52428000000001,59.81831999999999,62.2388,40.25339,37.41029,3.04052,6.6216444999999995,8.70481,3.21035,1268.373601914951,5.38436,14.3516795,64.8468335,-44.860456731621106,102.6926,276.9538,63.8071,0.7939675,555.8839,8.45824,12.59259,6.11603,46.929145
5255,ME.TO,-866923.6398,260218.33129078196,8.656965999999999,-4136.018018,-19024.787239499998,35.34242350000001,14.737421500000002,-2225.0668745000003,-135.51755450000002,2.328518,1.5259435000000003,-1.005359,17.960722,-1.4053988902886845,22.219507,634.9384485000002,190.08734350000003,-4.679772283711431,0.0,-683.160791,59.58280499999999,3.3591215000000005,0.0,8.450789,18.5928005,4.8194599999999985,13.465292499999995
5256,CRH.TO,120270.1,1255074.0739750608,6.1238,38.03186,37.33517,28.47779,17.6363,6.82183,13.20085,1.9467839999999998,103.3355,58.63283000000001,8.27253,62.739949985028666,26.46748,2.18712,4.82519,45.43843305851959,89.67688000000003,3.15105,0.0,2.77196,89.93131,2.1140485,3.2451759999999994,-8.93618,263.7559
5257,OMI.TO,-6171.649,260912.08241725326,37.525642,-6.16501,-8778.997947999998,35.29840800000001,-773.9478385,-5780.3996355,-35.97673,0.5315234999999996,10.904305500000001,19.601445500000004,28.2322845,-0.5176080596196899,109.57752999999998,49.989591499999996,70.66741049999999,-3.2229251071463367,15.786292,-1039.6215719999998,27.591478000000002,0.22233000000000006,34.2437665,1.727707,7.699352,-48.09778,8.142529
5258,MRC.TO,923237.5066500001,701625.2365693452,15.25091,25.48973,22.40516,68.89788,73.21483,29.278340000000004,22.76252,0.0,10.64062,18.41295,18.05189,4122.341100606168,4.38178,5.54936,22.92408,190.55300517751814,140.58700000000002,7.915539999999999,2.13912,1.1240725,171.9753,0.36837,0.45479,41.30262000000001,268.8788825
5259,MND.TO,-63044.23520000001,392095.77236080525,13.6251,-11.09799,-26.07264,7.75921,-0.34139,-17.30043,-17.12195,0.1256494999999993,-1.758607,-10.20343,4.050669999999998,44.801476649733715,18.761897,20.3801425,59.1018155,-28.412887387827777,3.54356,-1.6765,35.780023500000006,0.47463,61.54521,3.109574,8.8135455,-14.28365,8.28994
5260,MDF.TO,-5675.431500000003,287610.42426309525,10.41258,13.32099,-6.16011,78.62080999999998,74.85616999999998,-30.86228,7.49096,0.0,-32.91364,4.9102,-7.54944,8.255075794399488,9.95965,23.7138,31.992101,1.4052707500987058,24.76068,19.35714,31.645493999999996,1.167827,24.76068,2.91673,6.765095499999999,28.3853,179.71964150000002
5261,III.TO,-95079.1,120732.1920289589,11.95456,-21.52531,-53.05682,0.69848,-9.1461,-56.06282,-18.85354,-1.0574554999999992,9.335968499999998,-11.31324,-64.80698000000001,-61.34782784220165,20.374115000000003,79.585096,224.38690849999998,-27.127990108415087,0.34228000000000003,-0.8297200000000001,106.2251855,1.7457900000000002,0.5191399999999999,3.9703485,5.711591500000001,-44.13728,2.5141
5262,SMT.TO,26121.69,167225.9378598462,11.67342,5.2007400000000015,-9.89185,23.08891,36.91597,11.12015,-1.31833,3.7602290000000003,5.952673,5.81965,4.04159,57.456608930920225,24.314870000000006,24.390097500000003,99.58750749999999,-15.198693695563497,56.46131,4.87199,49.46120450000001,1.43895,56.46131,2.2272864999999995,5.510414,6.50044,6.85235
5263,SAM.TO,-595970.0996,376427.74977344164,10.17846,-14152.215660000002,-5.1409400000000005,-280.04285799999997,0.10977,-35.99329,-21658.8854345,-0.13193099999999988,-2.808820999999999,3.7698705000000006,-8.0978825,1.4515435964798689,35.28973400000001,189.7790425,243.91301900000002,-2.5236498526342004,7.892710000000001,-8.74312,60.333579499999985,1.22788,11.75325,3.6392085,8.534535,8.0387835,13.13776
5264,MRG-UN.TO,2976231.283899999,14489961.149056485,70.33104,13.53881,12.98352,61.68185,61.41712,32.62594,44.20019,4.11408,11.09218,7.03567,5.35155,931.3236126544483,9.08026,15.06265,43.799943,22.700034654709945,114.0719,6.5285199999999985,31.19703,1.0507765,116.6871,4.25221,5.67857,11.762439,6.094099999999999
5265,NCU.TO,-1210931.0,2209310.4248572467,5.377457000000001,-2919.702413,-7351.773874500001,55.684290499999996,57.759857999999994,-3795.1558824999993,-323.74119350000007,1.4428224999999988,-4.149302499999999,2.6064955,11.38468,-19.699468371673706,76.30749449999999,39.341168499999995,111.87514949999999,-70.83356914005512,30.30041,-5.26207,56.920441999999994,1.7554385,30.30041,2.210664,4.699144,20.5345905,10.215293999999998
5266,OSB.TO,-23156.0,679397.8634866771,12.14737,1.3948200000000002,-12.53611,21.71333,8.60774,-2.42634,9.2849,53.54033,7.871755500000002,1.57367,-0.45873,718.7888697760447,24.4105555,189.84815849999998,60.84656050000001,-219.37721545627778,103.8352,-0.02632,148.38917,0.89231,103.8352,5.83254,8.19672,5.82848,7.031110000000001
5267,CCL-B.TO,22557.92,179110.1574014231,6.653289999999998,6.7168100000000015,5.87826,29.0963,28.41787,8.96585,9.07493,19.3483,8.0973,15.52874,29.70888,1227.7253979839047,14.84075,23.05696,26.28475,222.67917458504314,80.95040999999998,8.91995,25.38252,1.41411,83.50761,0.90389,1.78838,17.59918,7.57126
5268,BU.TO,-80714.67249999996,13245.800154324685,0.28608,-6014.755,-8982.822,-790.9771049999999,-1055.9985739999997,-11889.95,-7542.427,4.468016,15.2682005,-15.76091,26.716945000000003,1.9587438251135185,24.016407500000003,171.890195,18.2824695,-2.9653846819876697,6.0009895,-10.50649,36.055109,3.9004580000000004,32.3996175,1.9779995,5.318340500000001,-40.77761,5.967358
5269,VCM.TO,-8835.249,154619.22121377327,5.35079,4.63099,-1.94372,54.55916,54.07023,-4.0678800000000015,10.71357,-6.01491,-2.4593570000000007,-1.28339,-10.11528,-30.201218998068637,30.994843499999995,190.76955949999999,24.1436645,-8.890793514682237,0.95647,91.4151975,1082.5646219999996,3.70333,1.09477,2.18377,2.67966,13.82009,2.81538
5270,POW.TO,119251.1375,1230707.8014222425,15.638341500000001,12.48303,12.02678,47.30882,48.663447500000004,6.23042,7.221,6.65687,1.73846,2.75806,4.11355,8149.716082639303,7.66865,2.14688,29.616121000000003,4181.641532968489,126.1041,11.9759,78.33935,0.777388,128.778,4.72211,8.90547,7.445323,7.346585999999999
5271,SOT-UN.TO,88680.9478,419332.60555819614,51.77658,5.92172,7.60393,47.42407,46.72281,30.09558,34.44013,-13.39385,30.24743,45.46752,28.99837,708.9213632577478,3.39856,14.1655,40.21793,11.666452407607693,130.4981,6.378819999999998,53.74353000000001,0.8036825000000001,159.7225,9.98911,11.68421,20.047109499999998,11.6035745
5272,OXC.TO,-315249.092325,403520.31240087334,3.0642,-120.6122,-6.94672,28.9136055,35.546882499999995,-70.2492,-294.4259,5.791380500000001,3.2944190000000004,48.71521,21.212369499999998,71.74846873980403,22.443314500000003,58.27666950000001,33.2878675,-5.9181333174635595,0.0,4.13788,21.936674000000004,0.35294000000000003,14.28901,2.4325145000000004,6.4612454999999995,-36.97659,44.221481
5273,ONC.TO,-545175.3806,200103.40994642844,11.948692000000003,-1317.7667959999999,-3128.6652664999997,53.39671349999999,52.093673,-507.77110000000005,-624.4411095,5.293476000000001,-1.7894310000000004,1.5107765,31.1309285,-9.711417529104112,44.3223675,49.0683205,50.71591500000001,-14.178733377831016,8.570573000000001,-1.59864,118.9647295,2.6792845000000005,31.63884,4.204301500000001,9.860798,-41.01132,25.163381500000007
5274,ZAR.TO,-1014976.2599500001,297324.40447893355,17.85601,-13.441020000000002,-4.02515,38.48496,35.40969000000001,77.02795,-77.65253,3.6466250000000002,4.6164559999999994,-24.39772,-46.54762,0.8685057320772143,0.05948,157.414776,0.09319,-0.8386063544155397,0.35333000000000003,-2.6501200000000003,0.0,3.0420015,15.82845,2.5415455,13.895675,-44.27879,5.399978
5275,PSI.TO,11748.79178,358059.9136635079,4.39495,1.84764,7.19417,42.15795,45.60245,18.1987,6.613689999999999,2.85867,-5.27811,-9.94957,5.774651,-104.08471686989952,10.46468,26.22999,55.9219,15.141187225860877,3.32502,64.37025,116.61,3.6675180000000003,4.2693,3.92688,11.46305,-27.55771,7.282658500000001
5276,PSD.TO,-206727.3,1042163.4532060532,6.726539999999999,-11.42394,-218.8491,48.448788,48.9443785,-14.1213,-2.44511,-3.4988704999999998,13.706908000000004,-7.538019999999999,44.29428,22.93424644639306,37.804195,17.382029499999998,19.613246999999998,-37.63263812688343,97.76061,1.19494,40.20009650000001,2.4618790000000006,105.0011,3.123952,12.187599500000003,136.3746,21.312238
5277,CWL.TO,-658645.0359500002,273073.64341302804,5.42615,0.15327000000000002,1.01989,25.55056,24.12459,0.45053,2.3071200000000003,3.03213,5.7621400000000005,9.85605,2.1356405,-11.714149033877508,11.1836,222.85591750000003,66.5522005,-1.6793483786640562,0.0,-716.8805319999999,549.3535,1.9456115,0.0,6.6284800000000015,6.109583499999999,-1.50932,51.57116549999999
5278,QEC.TO,7729883.0,2615734.952602548,10.79571,-57.20405,-44.08299,35.60153,58.22554,210.374,-15.90805,1.582623,17.261708499999997,3.49882,0.348659500000001,1.0386474287710292,7.058160000000001,145.84484949999998,1.02338,-9.801300753474662,0.0067,-731.4113129999998,0.0,4.207452000000001,6.1401900000000005,3.049136,14.283085000000003,-16.958579999999998,6.369143
5279,CDH.TO,-192975.09249999997,422978.88970246224,4.04677,9.47286,77.50633,82.31257,83.33739,-1.91021,-82.6988,13.481332,8.001610000000001,-4.6703800000000015,-5.6182315,-38.194319292956315,18.54754,13.01672,31.05373,6.84553370463483,0.0,-755.8395284999999,91.43659749999999,23.86046,0.0,2.6867880000000004,5.709156,-6.40337,32.22353
5280,CCM.TO,-1111604.4559999998,232440.55642886562,38.7915045,-1421.8835815000002,-7181.486983000001,-202.184552,-21.65487599999999,-1962.2536184999997,-1277.3977084999997,1.5400044999999996,6.9041429999999995,13.5312685,14.792108500000003,-3.0813871484155237,19.456111,566.7950294999999,218.22105200000001,-1.7873705588160207,0.0,-3.74468,84.0514955,3.959897500000001,0.0,12.371101500000002,20.604290499999998,148.1579,53.082916
5281,RVX.TO,260670.57774999994,678934.8537788603,14.0640455,-307.4203575000001,-111.11984400000001,-123.13199250000005,28.020987,-383.47507600000006,-387.20425349999994,-2.857738,1.0545780000000005,7.5057625,-11.0083,7.161605721015947,127.67861099999998,47.805286,20.099695500000003,-49.99778915814835,173.23212949999999,-0.29797,63.239903000000005,0.1095,197.30089949999996,3.9957275,21.2650155,-9.89088,65.0505075
5282,CSH-UN.TO,71.25447,43514.06639881756,54.14766,-8.61073,-11.26698,34.80627,35.53935999999999,0.11657,1.09435,2.21158,17.3981385,7.02493,2.7966900000000003,1711.0032769284376,437.5,57.238302499999996,38.664934499999994,-73.41578617840898,264.9002,1.1764,11960.36,0.7416785000000001,289.691,4.02029,7.16628,18.33694,32.45539699999999
5283,ARG.TO,-4238.222195,396497.31106275663,14.38557,-10.88476,-0.25375,7.06337,0.33639,-7.8570699999999984,-2.87895,0.4561734999999998,-0.23204649999999977,0.03024,12.529875999999998,62.58922864601605,11.700102000000001,29.229194999999997,49.4541305,-0.30733000786479847,49.92205,-0.42876,74.60191800000001,0.40573,61.36,3.340612,6.2617734999999985,-3.2988,12.46347
5284,SBR.TO,-83232.5582,597349.2201289029,22.164082999999998,-23296.654301,-57.25092,44.7050495,49.899598999999995,-3741.3094025,-328.554468,-1.8049060000000001,42.603785,28.812815,241.8543,116.96828751532068,37.2924675,28.740783,189.91107850000006,-23.462767778859266,60.2200515,-0.22771,38.641777,1.53152,83.716442,2.826021,6.083188,97.30226,11.967343000000001
5285,S.TO,-583903.6144899998,568330.8495747523,0.81204,-17.854670000000006,-24.34593,3.94464,-14.75291,-265.0436,-224.0052,-7.1864635,-12.978564500000001,-21.29416,-17.43556,389.75974451825806,22.663407,9.535581500000001,44.61036949999999,-23.848313134907112,76.73451999999997,-0.64025,168.871781,1.03538,98.82288,3.1445155,9.8883795,-17.215310000000002,4.58345
5286,SOY.TO,-760.3313,616388.3421364307,9.56863,-1.84045,-2.50037,10.01896,9.68495,-0.08781,-4.9003,4.8522359999999995,9.78471,1.53505,42.66445,494.5884575689722,25.0029375,19.6701735,64.81404549999999,-30.08096654867316,115.0367,-0.16342,54.36340650000001,0.41021,233.0746,3.0543495,6.2604825,13.14286,3.13571
5287,SEC.TO,-5390066.0,653444.9189203659,0.08513,-202.8544,-317.1931,-21.09147,-29.179170000000006,-587.216,185.2722,-4.0574795,11.755754000000001,10.74029,16.187205999999996,-77.21229525149732,19.821707,35.524452,15.742487000000002,-69.26831536276812,0.0,-0.19572,21.4796385,3.7347305000000004,1.05547,7.9882195,21.405282000000003,12.107079000000002,4.363723
5288,ICE.TO,9414.340775,300584.59621341835,28.0715,-1.27973,-19.82885,93.32206,93.69602,2.77108,1.92962,8.61203,13.851888000000002,3.128,4.12201,34.91535420939267,23.14551,190.935249,25.119077999999995,-12.47017615475128,124.9814,1.69718,57.18954,0.966,135.5283,2.9237880000000005,5.375790499999999,13.194820000000002,5.6566800000000015
5289,SMF.TO,69602.55864999999,325480.8,2523.873,-1.6727599999999998,12.02228,53.98993000000001,59.48818000000001,12.77036,9.14717,19.502809000000003,2.24319,10.45652,-6.284288000000002,-10.822271954928086,12.63679,12.39475,18.44816,57.82257731349913,1.90996,20.21194,0.0,1.04428,10.97463,1.5554685000000001,3.9938670000000003,18.4659,2.1263400000000003
5290,SJ.TO,75480.47,718188.7465529783,12.1871,2.81457,0.14205,16.84889,16.52905,7.48185,7.651439999999999,12.42684,20.442985,11.66217,10.21699,514.7341599144476,12.85669,32.1179095,21.87763,-11.586008843898902,53.34782,10.24464,23.70489,1.21433,56.1245,0.95208,1.97759,22.4249,2.00152
5291,STN.TO,8836.363000000001,120092.63010297681,3.03236,4.93631,8.94026,54.4438,54.11581,5.23806,4.82568,8.96509,20.44939,12.32814,89.65824,958.0614870733729,21.1854,12.43381,17.3965,236.20508352722928,74.80672,5.02273,33.281890000000004,0.9991494999999999,83.67369000000002,1.43962,1.67931,5.83245,118.77930599999999
5292,SGQ.TO,-331264.24807000003,613966.1329458535,7.93002,-12.26838,12.42261,-10.54792,28.32839,-39.61793,-132.8221,-0.14918849999999972,1.9770415,12.10112,9.11225,138.01225259254602,13.672855499999997,2.72892,56.959376,6.3768538408886375,111.28802099999999,-0.1945,15.254785000000002,0.06945,667.6406370000001,2.6536595,5.063764,23.59085,1.78203
